_RAJ2000,_DEJ2000,GaiaDR3,SigMA,stability,Dist,e_Dist,E_Dist,X,e_X,Y,e_Y,Z,e_Z,E_X,E_Y,E_Z,VtRA,e_VtRA,VtDE,e_VtDE,E_VtRA,E_VtDE,VtRALSR,VtDELSR,RV,_RA,_DE
212.1030147,-60.6888992,5866855546029539328,32,40.4,184.202,1.327206,1.363423,123.763,0.891736,-136.41,1.009647,2.53182,0.018242,0.916069,0.982828,0.01874,-16.51,0.12007,-12.48,0.09832,0.12366,0.10312,-2.926,-0.706,4.5589,212.10301,-60.6889
214.6885097,-59.6372308,5866973979733583360,32,0.7,188.09,15.96767,18.15295,130.073,11.04236,-135.79,13.10514,4.5455,0.385884,12.55357,11.52753,0.438695,-18.14,1.91993,-12.02,1.33673,1.66114,1.10495,-4.991,0.3021,3.9459,214.68851,-59.63723
213.3879653,-59.7512017,5867002189077624832,32,1.3,208.672,10.42532,11.71405,142.559,7.122314,-152.29,8.548836,5.41851,0.27071,8.00274,7.608332,0.304174,-17.09,1.00986,-13.42,0.82382,0.89626,0.73533,-3.715,-1.355,4.1602,213.38797,-59.7512
209.1652878,-61.2689689,5867118157509737984,32,19.1,190.085,2.231119,2.047807,123.919,1.454495,-144.13,1.552683,2.0457,0.024011,1.334992,1.691673,0.022039,-17.68,0.18901,-12.22,0.15056,0.20518,0.13819,-3.622,-1.078,5.1059,209.16529,-61.26897
209.5994825,-61.0030842,5867129491902149888,21,4.0,126.997,0.924637,0.922303,83.2404,0.606054,-95.896,0.696433,1.81926,0.013246,0.604524,0.698195,0.013212,-17.37,0.12484,-13.57,0.09475,0.12514,0.10112,-3.38,-2.33,9.6581,209.59948,-61.00308
210.2878508,-61.00729,5867208214380965632,32,68.6,181.073,1.259042,1.378899,119.451,0.830571,-136.06,1.036152,2.30536,0.01603,0.909639,0.946087,0.017556,-17.01,0.12188,-12.28,0.09982,0.11962,0.08907,-3.129,-0.891,4.8888,210.28785,-61.00729
210.2829606,-60.8556086,5867218659741908480,32,42.3,187.164,0.818388,0.915876,123.558,0.540268,-140.55,0.687794,2.86249,0.012516,0.604626,0.614583,0.014007,-16.86,0.0766,-12.25,0.05514,0.07646,0.05443,-2.978,-0.861,4.8567,210.28296,-60.85561
207.7393306,-60.2557047,5867446052520757760,21,98.2,115.062,0.223089,0.252743,74.3169,0.144089,-87.771,0.192796,3.54807,0.006879,0.163242,0.170176,0.007794,-16.24,0.03559,-11.28,0.02443,0.03287,0.02264,-1.968,-0.418,9.7905,207.73933,-60.2557
208.5558739,-60.086765,5867462270319014144,21,7.4,125.254,1.320328,1.258336,81.6185,0.86036,-94.925,0.953646,4.01277,0.0423,0.819965,1.000628,0.040314,-18.09,0.18659,-9.643,0.10919,0.18182,0.1048,-3.937,1.4032,9.6316,208.55587,-60.08676
209.1803222,-60.1062697,5867506040280585984,21,32.9,132.379,2.263285,2.407841,86.7851,1.483769,-99.881,1.816747,4.02084,0.068745,1.578537,1.707678,0.073135,-16.23,0.30184,-11.38,0.23425,0.30592,0.20431,-2.175,-0.199,9.5397,209.18032,-60.10627
211.52492,-60.0015394,5867649187273801216,21,68.8,122.827,0.37779,0.389929,82.3851,0.2534,-91.04,0.289019,3.27574,0.010076,0.261542,0.280021,0.010399,-15.46,0.05082,-11.9,0.04168,0.04979,0.0398,-1.773,-0.226,9.1606,211.52492,-60.00154
211.7944486,-59.9647333,5867654513033859712,21,67.2,124.764,0.260758,0.257892,83.9102,0.175373,-92.272,0.19073,3.31995,0.006939,0.173446,0.192849,0.006862,-15.25,0.03149,-12.44,0.0286,0.03189,0.02749,-1.606,-0.706,9.1119,211.79445,-59.96473
211.3374458,-59.3734564,5867732303487465728,21,8.3,120.681,1.463779,1.424456,81.0535,0.983127,-89.295,1.053989,4.54294,0.055103,0.956716,1.083086,0.053623,-17.16,0.22676,-10.71,0.14347,0.20907,0.1402,-3.45,0.9388,9.0547,211.33745,-59.37346
213.3470186,-59.1658386,5867785423603800064,21,93.0,113.946,2.002845,2.126788,78.0574,1.372027,-82.91,1.547509,4.0772,0.071666,1.456932,1.457324,0.0761,-15.37,0.28288,-12.88,0.24047,0.27625,0.24004,-1.992,-0.822,8.6993,213.34702,-59.16584
210.6081764,-59.1566781,5867981579061493760,19,14.8,137.688,4.079782,4.513117,91.9243,2.723776,-102.34,3.354365,5.93114,0.175743,3.013082,3.03229,0.19441,-16.21,0.53634,-12.58,0.39183,0.49044,0.41109,-2.382,-1.079,10.672,210.60818,-59.15668
211.7920331,-58.2287036,5868139878710683776,21,93.4,116.487,1.356748,1.404583,78.9991,0.920122,-85.36,1.029262,6.47628,0.075431,0.952563,0.994209,0.07809,-15.75,0.19136,-12.96,0.16539,0.19137,0.1649,-2.115,-1.191,8.7344,211.79203,-58.2287
200.1307478,-63.3388367,5868191246516227456,21,92.6,118.046,0.463406,0.428949,69.694,0.273593,-95.267,0.346176,-1.3414,0.004874,0.25325,0.373984,0.005266,-17.99,0.06812,-9.555,0.04037,0.07301,0.04111,-2.721,-0.565,11.452,200.13075,-63.33884
199.8995933,-62.5768594,5868286560427916160,21,96.5,105.581,0.196272,0.183015,62.3089,0.115831,-85.235,0.147746,0.21712,4.04E-4,0.108007,0.158449,3.76E-4,-16.9,0.03018,-9.695,0.01914,0.03154,0.01939,-1.601,-0.716,11.371,199.89959,-62.57686
202.1227644,-62.2855192,5868352634213185152,32,5.2,177.545,0.939636,0.954642,107.405,0.568427,-141.37,0.760138,0.85822,0.004542,0.577505,0.748189,0.004615,-19.26,0.10212,-10.62,0.05936,0.10389,0.05671,-4.227,-1.099,6.3243,202.12276,-62.28552
203.0378947,-61.5506411,5868450799994133760,32,13.0,176.997,0.665096,0.642841,108.374,0.407235,-139.91,0.50814,2.89978,0.010896,0.393609,0.525731,0.010532,-18.47,0.07127,-10.51,0.04356,0.07058,0.03933,-3.549,-0.745,6.0581,203.03789,-61.55064
203.04942,-61.5452283,5868450799994138624,32,9.8,174.941,0.784039,0.763673,107.131,0.480131,-138.27,0.6036,2.87979,0.012906,0.467659,0.619698,0.012571,-18.43,0.08827,-10.48,0.05304,0.08684,0.04883,-3.511,-0.714,6.0554,203.04942,-61.54523
201.1571775,-61.7712069,5868524535964325376,21,45.6,126.484,1.846714,1.993072,75.8409,1.107303,-101.21,1.594772,1.87199,0.027332,1.195059,1.477663,0.029498,-17.31,0.25768,-9.121,0.15399,0.24866,0.15146,-2.158,0.1985,11.06,201.15718,-61.77121
201.0846061,-61.7214278,5868537347826273920,21,99.8,114.338,0.501043,0.530793,68.5127,0.30023,-91.52,0.424866,1.7995,0.007886,0.318057,0.401053,0.008354,-17.18,0.08138,-9.592,0.05125,0.0812,0.04873,-2.02,-0.287,11.063,201.08461,-61.72143
199.3868,-62.1200233,5868548755256438656,22,96.6,97.8727,0.124916,0.121552,57.4963,0.073383,-79.197,0.098358,1.02003,0.001302,0.071407,0.10108,0.001267,-17.83,0.02372,-9.22,0.01357,0.02243,0.01266,-2.474,-0.336,10.657,199.3868,-62.12002
199.2770861,-61.8699831,5868567588719201792,21,95.3,115.101,2.020858,2.075541,67.5709,1.18636,-93.164,1.679961,1.70969,0.030017,1.218462,1.6357,0.03083,-17.95,0.31381,-10.07,0.18897,0.30937,0.18551,-2.58,-1.2,11.358,199.27709,-61.86998
199.8208694,-61.6863219,5868575766325418112,21,11.0,120.023,0.927172,0.949535,70.9225,0.547873,-96.804,0.765845,2.10956,0.016296,0.561087,0.747809,0.016689,-19.0,0.16047,-10.75,0.10135,0.1473,0.09438,-3.7,-1.736,11.248,199.82087,-61.68632
199.8205136,-61.6859458,5868575766337375232,21,66.0,117.4,1.024321,1.040548,69.3723,0.605277,-94.689,0.839253,2.06426,0.018011,0.614866,0.826165,0.018296,-16.92,0.15172,-10.41,0.10963,0.15839,0.09865,-1.616,-1.397,11.248,199.82051,-61.68595
204.2298081,-61.1592353,5868858890583508736,21,4.2,126.189,6.770748,7.549646,78.3473,4.203767,-98.884,5.916041,2.70785,0.145291,4.687363,5.305682,0.162005,-18.62,1.22996,-12.32,0.77914,1.02228,0.72935,-3.855,-2.262,10.494,204.22981,-61.15924
205.3657075,-61.1001056,5868895208831217792,21,9.7,114.985,0.399008,0.413509,72.2537,0.250727,-89.416,0.321559,2.3814,0.008264,0.259839,0.310282,0.008564,-18.61,0.07061,-8.932,0.03731,0.06857,0.03655,-3.998,1.3796,10.312,205.36571,-61.10011
205.9285428,-60.6284375,5868923418178479360,21,31.6,107.579,0.367822,0.405272,68.1148,0.232891,-83.214,0.313485,2.99463,0.010239,0.256604,0.284517,0.011281,-17.79,0.06426,-10.73,0.04037,0.06284,0.03917,-3.256,-0.27,10.139,205.92854,-60.62844
203.9190806,-60.5461458,5869088104424553600,22,13.5,105.71,0.262363,0.259652,65.5509,0.162691,-82.861,0.203528,3.43037,0.008514,0.16101,0.205653,0.008426,-18.05,0.04826,-8.383,0.02279,0.04517,0.02154,-3.242,1.6273,9.6586,203.91908,-60.54615
202.7758283,-60.7992772,5869105181216442240,21,7.5,92.3873,0.447139,0.471688,56.5407,0.273647,-73.014,0.372777,2.74176,0.01327,0.288671,0.353376,0.013998,-17.25,0.08664,-8.368,0.04887,0.09048,0.04892,-2.294,1.3719,10.654,202.77583,-60.79928
203.7249692,-60.2293394,5869145480837580928,19,11.3,139.806,2.224051,2.46358,86.5978,1.377612,-109.63,1.931777,5.33779,0.084915,1.52598,1.743955,0.09406,-16.76,0.2875,-9.893,0.18541,0.28556,0.17429,-1.932,0.0877,11.829,203.72497,-60.22934
203.6932189,-59.9947219,5869164726649009280,21,80.4,98.7511,0.375059,0.36137,61.19,0.232401,-77.396,0.283223,4.17322,0.01585,0.223919,0.293952,0.015271,-17.17,0.06673,-10.44,0.0417,0.06553,0.04068,-2.337,-0.452,10.371,203.69322,-59.99472
204.7005886,-60.3099028,5869179982358173312,21,78.1,124.325,1.26135,1.300559,77.8014,0.789341,-96.873,1.013383,4.39082,0.044548,0.813878,0.982832,0.045932,-17.04,0.18615,-10.9,0.12106,0.17719,0.11546,-2.341,-0.704,10.27,204.70059,-60.3099
205.8721689,-59.6810675,5869225161065501184,21,92.3,121.467,0.178517,0.176253,77.13,0.113356,-93.683,0.135937,5.35933,0.007876,0.111918,0.137683,0.007777,-16.65,0.02484,-10.67,0.0171,0.02628,0.01738,-2.108,-0.187,9.9706,205.87217,-59.68107
205.4059019,-59.1207494,5869313126340343808,21,99.1,116.108,0.247257,0.242928,73.4978,0.156517,-89.661,0.187594,6.32939,0.013479,0.153777,0.190936,0.013243,-16.38,0.0332,-11.07,0.02547,0.03302,0.02404,-1.77,-0.669,9.9392,205.4059,-59.12075
198.8861583,-61.6893019,5869334223196698496,21,99.9,110.506,0.16303,0.160039,64.6094,0.095319,-89.628,0.129802,2.02263,0.002984,0.09357,0.132228,0.002929,-17.26,0.026,-8.881,0.01462,0.02541,0.01437,-1.849,-0.091,11.39,198.88616,-61.6893
198.8698172,-61.6862675,5869334291891298944,21,88.6,115.967,7.780291,9.567965,67.7898,4.548065,-94.065,7.760967,2.13016,0.142914,5.593072,6.310912,0.175751,-17.88,1.53284,-8.511,0.81781,1.31318,0.71789,-2.473,0.2758,11.392,198.86982,-61.68627
199.6037889,-61.3092936,5869349788158007296,32,1.3,176.283,0.575968,0.594344,103.996,0.339785,-142.27,0.479685,4.28543,0.014002,0.350626,0.464854,0.014449,-18.93,0.05841,-8.385,0.03334,0.06384,0.03035,-3.601,0.5962,6.5343,199.60379,-61.30929
199.5213778,-61.2892442,5869350475352788864,21,99.1,105.879,0.231768,0.234472,62.406,0.136605,-85.493,0.189327,2.61837,0.005732,0.138199,0.187143,0.005798,-17.69,0.03846,-9.195,0.02276,0.03965,0.02121,-2.355,-0.233,11.233,199.52138,-61.28924
198.9830456,-61.2347439,5869395143014670720,21,94.0,110.858,0.237445,0.246123,64.9432,0.139101,-89.797,0.199364,2.896,0.006203,0.144185,0.192334,0.00643,-17.71,0.04064,-8.538,0.02202,0.04239,0.02133,-2.315,0.3007,11.307,198.98305,-61.23474
199.4805475,-61.0108614,5869404140942539008,21,16.3,95.9147,0.159691,0.153183,56.5375,0.09413,-77.428,0.123659,2.83871,0.004726,0.090295,0.128912,0.004534,-17.41,0.03064,-7.696,0.01549,0.02834,0.01585,-2.065,1.2721,11.196,199.48055,-61.01086
199.7572222,-61.1165836,5869422355930161408,21,100.0,107.76,1.038064,1.044995,63.7089,0.613714,-86.86,0.842316,2.96525,0.028565,0.617811,0.83673,0.028755,-17.22,0.16769,-9.684,0.10265,0.17525,0.1001,-1.909,-0.657,11.17,199.75722,-61.11658
199.7576808,-61.1150025,5869422424634602368,21,97.6,106.026,0.373052,0.382828,62.684,0.220554,-85.461,0.308576,2.92039,0.010275,0.226333,0.300696,0.010545,-17.5,0.06116,-10.14,0.03919,0.06479,0.03816,-2.185,-1.108,11.17,199.75768,-61.115
199.9900453,-60.6705353,5869450152960450432,21,66.9,130.671,0.265471,0.291296,77.5319,0.157513,-105.09,0.234258,4.57838,0.009301,0.172836,0.21349,0.010206,-17.51,0.03846,-9.599,0.02226,0.03818,0.02238,-2.227,-0.494,11.064,199.99005,-60.67054
200.6577842,-60.9884769,5869474548409857024,21,3.0,112.582,1.608386,1.620998,67.264,0.96096,-90.22,1.299023,3.25041,0.046437,0.968495,1.288916,0.046801,-15.75,0.23534,-11.58,0.1817,0.23297,0.17847,-0.544,-2.336,11.011,200.65778,-60.98848
202.1616183,-60.5044939,5869502650311975424,32,1.5,167.638,0.783762,0.699935,101.986,0.476817,-132.91,0.554948,5.95823,0.027857,0.425819,0.621412,0.024877,-17.06,0.07748,-10.83,0.05037,0.07691,0.05096,-2.028,-1.214,6.0025,202.16162,-60.50449
201.0046619,-60.4653253,5869541068871389440,21,46.8,133.097,0.293185,0.316377,79.9312,0.176072,-106.3,0.252692,4.99938,0.011013,0.19,0.234168,0.011884,-17.38,0.03914,-9.501,0.02315,0.03927,0.02258,-2.213,-0.15,10.873,201.00466,-60.46533
200.6151819,-60.2928172,5869553472683695488,21,9.7,126.011,0.333617,0.351048,75.367,0.199536,-100.86,0.28097,5.16156,0.013665,0.209961,0.267019,0.014379,-19.2,0.05275,-8.056,0.02545,0.05226,0.02432,-3.983,1.213,10.906,200.61518,-60.29282
200.6214422,-60.2970881,5869553472737800320,21,51.7,126.664,1.045134,1.069197,75.7623,0.625133,-101.38,0.855733,5.17811,0.042726,0.639526,0.836474,0.04371,-16.76,0.14802,-9.624,0.09588,0.13804,0.09028,-1.544,-0.353,10.906,200.62144,-60.29709
201.03386,-60.2054175,5869560447765559936,21,100.0,112.181,0.349597,0.388402,67.4321,0.210143,-89.528,0.309971,4.71457,0.014692,0.233469,0.279002,0.016323,-17.34,0.05915,-10.07,0.03676,0.05847,0.03689,-2.172,-0.703,10.826,201.03386,-60.20542
201.9339658,-60.1276731,5869572331861258752,21,20.5,132.031,0.775599,0.776081,80.1962,0.471103,-104.74,0.615637,5.58845,0.032829,0.471396,0.615254,0.032849,-17.25,0.11146,-11.11,0.07103,0.10411,0.07442,-2.187,-1.53,10.671,201.93397,-60.12767
201.9331908,-60.1271744,5869572336236973952,21,18.6,133.592,0.486539,0.543263,81.1437,0.295524,-105.97,0.430952,5.65579,0.020598,0.329978,0.385955,0.023,-17.98,0.0664,-10.74,0.0458,0.06611,0.04275,-2.918,-1.157,10.671,201.93319,-60.12717
198.92375,-60.9961883,5869606489738288512,21,6.3,135.152,2.320042,2.223084,79.1544,1.358781,-109.47,1.800658,4.097,0.07033,1.301996,1.879192,0.067391,-16.5,0.28062,-8.332,0.1746,0.27406,0.17154,-1.093,0.5068,11.28,198.92375,-60.99619
198.9230503,-60.9961881,5869606489780984832,21,4.0,133.381,1.453307,1.619936,78.1167,0.851153,-108.04,1.312125,4.04339,0.044056,0.948742,1.177157,0.049108,-16.24,0.17603,-6.892,0.09675,0.18228,0.09644,-0.837,1.946,11.28,198.92305,-60.99619
198.3699764,-60.8254928,5869620194975953024,22,94.3,108.043,0.633752,0.655723,62.8838,0.36886,-87.782,0.532756,3.6412,0.021358,0.381648,0.514905,0.022099,-18.38,0.11163,-8.984,0.06135,0.11428,0.05799,-2.919,-0.266,10.59,198.36998,-60.82549
198.3701103,-60.82353,5869620199316965632,21,92.1,109.533,0.325095,0.325551,63.7512,0.189215,-88.992,0.264499,3.69513,0.010967,0.18948,0.264129,0.010983,-17.2,0.05046,-10.11,0.03116,0.05114,0.03206,-1.737,-1.39,11.34,198.37011,-60.82353
198.4856769,-60.2810239,5869699948251406464,21,100.0,107.884,0.520474,0.532569,62.9273,0.303585,-87.507,0.431979,4.64719,0.02242,0.31064,0.422168,0.022941,-17.4,0.09393,-9.311,0.04781,0.09063,0.0508,-1.945,-0.536,11.241,198.48568,-60.28102
199.0130767,-60.0198292,5869727161191201536,21,97.7,102.015,0.164074,0.155079,59.9043,0.096347,-82.433,0.125312,4.81431,0.007743,0.091064,0.132581,0.007319,-17.87,0.02812,-9.805,0.01571,0.02845,0.01651,-2.48,-0.893,11.117,199.01308,-60.01983
201.1778456,-59.5660858,5869799144814683008,21,4.8,127.492,1.937807,1.913352,76.8683,1.168352,-101.49,1.523107,6.74688,0.102549,1.153607,1.542574,0.101254,-15.61,0.24626,-10.75,0.17679,0.24655,0.17675,-0.464,-1.319,10.697,201.17785,-59.56609
203.0779353,-59.9856578,5869895042887586176,21,100.0,110.902,0.159954,0.15057,68.2562,0.098446,-87.277,0.118495,4.80084,0.006924,0.092671,0.125879,0.006518,-16.71,0.02422,-10.34,0.01571,0.02268,0.01465,-1.799,-0.49,10.466,203.07794,-59.98566
202.498545,-59.5408686,5869980461212011648,21,9.5,123.211,0.190896,0.207732,75.4286,0.116865,-97.215,0.163904,6.37404,0.009876,0.127172,0.15062,0.010747,-17.63,0.03014,-7.77,0.01469,0.02726,0.01453,-2.641,1.9639,10.481,202.49854,-59.54087
202.7193369,-59.3716986,5869984172064201856,21,10.7,88.2699,0.174983,0.166731,54.1964,0.107437,-69.508,0.131291,4.79766,0.009511,0.10237,0.13779,0.009062,-18.26,0.03629,-9.413,0.02059,0.03774,0.02014,-3.301,0.3779,10.416,202.71934,-59.3717
203.7301083,-59.2038531,5870000870894500352,21,12.6,106.857,1.276823,1.210085,66.3897,0.793281,-83.519,0.94579,5.96228,0.071242,0.751817,0.997952,0.067519,-16.26,0.20827,-11.98,0.15426,0.1862,0.14659,-1.424,-1.958,10.224,203.73011,-59.20385
204.7857433,-58.8578864,5870079108003904512,21,98.1,111.924,0.546415,0.526202,70.4271,0.343827,-86.728,0.407746,6.72243,0.032819,0.331108,0.423409,0.031605,-17.17,0.09083,-10.99,0.05788,0.07928,0.05403,-2.481,-0.723,9.99,204.78574,-58.85789
204.5705092,-58.8556786,5870103365962655104,21,11.2,89.9103,3.905911,4.285241,56.441,2.451929,-69.776,3.325626,5.43549,0.23613,2.690053,3.031242,0.259063,-16.55,0.83662,-11.14,0.59328,0.79322,0.50897,-1.826,-0.914,10.025,204.57051,-58.85568
203.2328858,-58.7819917,5870224690222884608,21,63.9,120.371,0.354142,0.365605,74.4482,0.219033,-94.275,0.286343,7.67724,0.022587,0.226122,0.277365,0.023318,-17.09,0.05517,-9.634,0.03275,0.05667,0.02985,-2.198,0.2961,10.229,203.23289,-58.78199
203.2309703,-58.7811422,5870224690222884736,21,81.7,119.798,0.490428,0.510751,74.092,0.303318,-93.827,0.400026,7.64275,0.031288,0.315887,0.384108,0.032584,-17.52,0.07082,-10.04,0.04398,0.07003,0.04243,-2.626,-0.108,10.229,203.23097,-58.78114
203.364555,-58.6633383,5870226511245477888,21,97.9,112.009,0.958321,0.903428,69.4008,0.593775,-87.61,0.706634,7.35079,0.062891,0.559763,0.74957,0.059289,-16.28,0.13669,-10.26,0.09124,0.14354,0.0847,-1.406,-0.295,10.186,203.36455,-58.66334
203.3641908,-58.6629931,5870226511288597248,21,99.9,113.471,0.913543,0.857969,70.3061,0.566029,-88.753,0.671079,7.44743,0.059959,0.531595,0.714547,0.056311,-16.97,0.14085,-10.65,0.09222,0.13736,0.08452,-2.088,-0.684,10.186,203.36419,-58.66299
203.1073339,-58.5907744,5870277501146071936,21,99.7,114.054,0.778142,0.796558,70.4718,0.4808,-89.349,0.624015,7.66995,0.052329,0.492179,0.609588,0.053567,-17.26,0.11981,-10.79,0.07892,0.11937,0.07946,-2.351,-0.876,10.215,203.10733,-58.59077
202.5314975,-58.4841667,5870290793999026560,21,81.4,107.91,0.675761,0.721341,66.2477,0.414862,-84.846,0.567168,7.5418,0.047229,0.442845,0.53133,0.050415,-17.37,0.11323,-9.646,0.06448,0.11191,0.06642,-2.383,0.1398,10.291,202.5315,-58.48417
202.5371217,-58.4846331,5870290798365685248,21,97.1,107.352,0.247413,0.261736,65.91,0.151901,-84.405,0.205787,7.50118,0.017288,0.160695,0.194526,0.018289,-16.37,0.03892,-10.26,0.02676,0.03991,0.02519,-1.387,-0.471,10.29,202.53712,-58.48463
204.4509433,-58.1575644,5870357628033948800,21,83.4,126.392,0.292156,0.284311,79.3881,0.183506,-97.92,0.220264,9.17719,0.021213,0.178578,0.226342,0.020644,-16.75,0.03741,-10.91,0.02452,0.04009,0.02566,-2.009,-0.691,9.9144,204.45094,-58.15756
203.8212231,-58.23706,5870381503699278208,21,10.6,136.157,0.315364,0.296815,84.8936,0.196629,-106.0,0.231064,9.83795,0.022786,0.185063,0.245505,0.021446,-18.34,0.0415,-9.04,0.02098,0.04024,0.0226,-3.521,1.0404,10.033,203.82122,-58.23706
203.2332839,-58.1197308,5870395561188264320,21,69.2,120.164,0.75434,0.747677,74.4362,0.46728,-93.899,0.584254,9.03152,0.056696,0.463152,0.589461,0.056195,-18.07,0.12054,-11.03,0.07119,0.11797,0.07226,-3.175,-1.078,10.11,203.23328,-58.11973
206.8613383,-60.2093442,5870459813903215616,21,95.3,114.158,0.905996,0.933235,73.0942,0.580101,-87.606,0.716174,3.80295,0.030182,0.597541,0.695271,0.031089,-15.95,0.131,-11.14,0.09715,0.12894,0.0881,-1.549,-0.464,9.9167,206.86134,-60.20934
208.13433,-59.4918475,5870507299007401856,19,4.8,138.065,16.06696,21.80023,89.8116,10.45161,-104.69,16.53079,5.93611,0.690801,14.18113,12.18333,0.937303,-15.56,2.52335,-10.43,1.77575,1.98521,1.30828,-1.343,0.5406,11.083,208.13433,-59.49185
206.4338356,-59.1312142,5870755543816999936,21,9.2,119.718,0.607234,0.600805,76.6201,0.388632,-91.773,0.460563,6.28316,0.031869,0.384517,0.465492,0.031532,-17.69,0.0879,-8.598,0.04741,0.08725,0.04666,-3.226,2.0219,9.7766,206.43384,-59.13121
207.9586869,-58.5311817,5870885045666821504,21,98.6,116.462,0.826443,0.809941,75.9039,0.538634,-88.055,0.612384,6.94634,0.049293,0.527879,0.624861,0.048309,-16.36,0.10616,-11.98,0.09115,0.11422,0.0926,-2.117,-1.012,9.4133,207.95869,-58.53118
208.5996969,-57.8788633,5870979985989877632,21,98.7,117.178,0.240043,0.228668,77.0679,0.157876,-87.893,0.171521,8.11892,0.016632,0.150395,0.180053,0.015844,-16.02,0.03357,-11.91,0.02713,0.03225,0.02694,-1.878,-0.797,9.1759,208.5997,-57.87886
208.3508139,-57.7749528,5870990603150495360,21,98.6,117.278,0.72401,0.771237,76.9617,0.475118,-88.094,0.579319,8.39683,0.051837,0.50611,0.543844,0.055219,-16.28,0.10722,-11.68,0.08302,0.10631,0.08386,-2.095,-0.613,9.1953,208.35081,-57.77495
209.9897089,-58.0366392,5871104093360490880,32,1.1,204.978,3.033345,3.030405,136.671,2.022503,-152.21,2.250303,12.9931,0.192277,2.020542,2.252486,0.19209,-16.72,0.27673,-13.19,0.21521,0.25031,0.20955,-2.792,-1.786,4.2872,209.98971,-58.03664
209.9911864,-58.0327914,5871104299518929920,32,1.3,204.386,1.882885,1.969773,136.28,1.255464,-151.77,1.462658,12.968,0.119467,1.313399,1.398139,0.12498,-16.71,0.1659,-12.57,0.13071,0.15594,0.12402,-2.774,-1.163,4.2862,209.99119,-58.03279
211.9574489,-57.5261875,5871199201106472320,19,62.2,132.991,0.899485,0.875766,90.6192,0.612904,-96.931,0.638307,8.89201,0.060141,0.596742,0.655594,0.058555,-15.27,0.10469,-12.8,0.08399,0.10608,0.08995,-1.653,-0.983,10.152,211.95745,-57.52619
211.8430278,-57.4094872,5871203874031106560,21,97.6,120.241,0.315791,0.327184,81.881,0.215045,-87.661,0.238531,8.31082,0.021827,0.222804,0.230224,0.022614,-15.44,0.0421,-12.77,0.03796,0.04308,0.03682,-1.806,-0.975,8.545,211.84303,-57.40949
209.3694314,-57.4675633,5871367460749900800,21,88.2,109.494,0.198313,0.220458,72.7042,0.131679,-81.466,0.164025,8.15164,0.014764,0.146384,0.147548,0.016413,-15.92,0.03329,-12.15,0.02712,0.0321,0.02414,-1.894,-0.86,8.9634,209.36943,-57.46756
210.7169742,-57.2592931,5871429239545807104,21,85.7,123.948,0.371713,0.355855,83.5135,0.250452,-91.122,0.26161,9.24771,0.027733,0.239766,0.273268,0.02655,-16.19,0.0526,-12.52,0.0419,0.04837,0.04334,-2.379,-0.956,8.6965,210.71697,-57.25929
211.3389303,-56.8505067,5871467481937278336,21,4.5,107.698,0.185354,0.182278,73.1404,0.125879,-78.584,0.133003,8.59463,0.014792,0.12379,0.135247,0.014546,-18.21,0.03255,-10.64,0.01975,0.03113,0.02013,-4.495,1.0538,8.5038,211.33893,-56.85051
210.1395125,-56.6476578,5871520464657184896,17,17.1,124.088,0.231599,0.242397,83.3069,0.155485,-91.34,0.178426,10.7128,0.019994,0.162735,0.170478,0.020927,-17.73,0.03607,-10.98,0.02439,0.03327,0.02362,-3.823,0.4835,10.753,210.13951,-56.64766
210.141005,-56.6476161,5871520464657185536,21,14.7,125.17,1.250372,1.197395,84.0347,0.839456,-92.135,0.88138,10.8058,0.107944,0.803889,0.920376,0.10337,-18.05,0.17916,-11.09,0.12237,0.17759,0.12516,-4.142,0.3655,8.6594,210.141,-56.64762
210.1719994,-56.6321153,5871520499016940032,17,13.3,127.055,2.161091,2.297087,85.3327,1.451431,-93.491,1.690261,10.9916,0.186957,1.542769,1.590192,0.198722,-18.06,0.33176,-11.35,0.21431,0.32675,0.21445,-4.159,0.1163,10.746,210.172,-56.63212
206.3194614,-58.3335592,5871620795098194816,21,47.4,118.295,3.196021,3.048206,75.818,2.048408,-90.464,2.331074,7.8418,0.211865,1.95367,2.444113,0.202067,-17.36,0.51823,-12.18,0.33539,0.44443,0.33891,-2.88,-1.559,9.6404,206.31946,-58.33356
207.7381031,-56.8532239,5871845576506673792,21,3.4,75.8126,0.113945,0.11334,49.577,0.074513,-56.962,0.085158,6.71201,0.010088,0.074118,0.085612,0.010035,-17.72,0.02743,-11.28,0.01851,0.02722,0.01809,-3.443,-0.315,9.1081,207.7381,-56.85322
205.7515731,-57.3931475,5871907522767529728,21,26.4,106.6,2.272359,2.357271,68.086,1.451363,-81.541,1.803128,8.88882,0.18948,1.505596,1.738177,0.19656,-17.84,0.40326,-9.979,0.24148,0.38308,0.24482,-3.281,0.5479,9.5515,205.75157,-57.39315
205.9422489,-57.3152561,5871909519936415744,21,91.4,118.374,1.416043,1.589372,75.7841,0.906563,-90.385,1.213574,9.98515,0.119447,1.01753,1.081228,0.134068,-17.29,0.22242,-11.63,0.1737,0.22252,0.16312,-2.758,-1.061,9.5041,205.94225,-57.31526
206.3026958,-57.1545656,5871915288066537600,21,81.9,124.098,0.401178,0.414862,79.8056,0.257992,-94.427,0.315671,10.7211,0.034659,0.266792,0.305259,0.035841,-16.12,0.05474,-11.17,0.03898,0.0546,0.03759,-1.636,-0.519,9.4117,206.3027,-57.15457
